TrackName,Composer,TrackLength,TrackSizeBytes,TrackPrice,Genre,MediaType,AlbumTitle,ArtistName,InvoiceItemQuantity,InvoiceItemUnitPrice,InvoiceId,InvoiceDate,InvoiceBillingAddress,InvoiceBillingCity,InvoiceBillingState,InvoiceBillingCountry,InvoiceBillingPostalCode,CustomerFirstName,CustomerLastName,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPostalCode,CustomerPhone,CustomerFax,CustomerEmail
Cochise,"Audioslave/Chris Cornell",222380,5339931,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Show Me How to Live","Audioslave/Chris Cornell",277890,6672176,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
Gasoline,"Audioslave/Chris Cornell",279457,6709793,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"What You Are","Audioslave/Chris Cornell",249391,5988186,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"Like a Stone","Audioslave/Chris Cornell",294034,7059624,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Set It Off","Audioslave/Chris Cornell",263262,6321091,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,4,"2009-01-06 00:00:00","8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7",Mark,Philips,"8210 111 ST NW",Edmonton,AB,Canada,"T6G 2C7","+1 (780) 434-4554","+1 (780) 434-5565",mphilips12@shaw.ca
"Shadow on the Sun","Audioslave/Chris Cornell",343457,8245793,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"I am the Highway","Audioslave/Chris Cornell",334942,8041411,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
Exploder,"Audioslave/Chris Cornell",206053,4948095,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
Hypnotize,"Audioslave/Chris Cornell",206628,4961887,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Bring'em Back Alive","Audioslave/Chris Cornell",329534,7911634,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"Light My Way","Audioslave/Chris Cornell",303595,7289084,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"Getaway Car","Audioslave/Chris Cornell",299598,7193162,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,,,,,,,,,,,,,,,,,,,
"The Last Remaining Light","Audioslave/Chris Cornell",317492,7622615,0.99,Rock,"MPEG audio file",Audioslave,Audioslave,1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Your Time Has Come","Cornell, Commerford, Morello, Wilk",255529,8273592,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Out Of Exile","Cornell, Commerford, Morello, Wilk",291291,9506571,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"Be Yourself","Cornell, Commerford, Morello, Wilk",279484,9106160,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"Doesn't Remind Me","Cornell, Commerford, Morello, Wilk",255869,8357387,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
"Drown Me Slowly","Cornell, Commerford, Morello, Wilk",233691,7609178,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Heaven's Dead","Cornell, Commerford, Morello, Wilk",276688,9006158,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"The Worm","Cornell, Commerford, Morello, Wilk",237714,7710800,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"Man Or Animal","Cornell, Commerford, Morello, Wilk",233195,7542942,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"Yesterday To Tomorrow","Cornell, Commerford, Morello, Wilk",273763,8944205,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
Dandelion,"Cornell, Commerford, Morello, Wilk",278125,9003592,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"#1 Zero","Cornell, Commerford, Morello, Wilk",299102,9731988,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
"The Curse","Cornell, Commerford, Morello, Wilk",309786,10029406,0.99,"Alternative & Punk","MPEG audio file","Out Of Exile",Audioslave,,,,,,,,,,,,,,,,,,,
Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
"Long Tall Sally","Enotris Johnson/Little Richard/Robert ""Bumps"" Blackwell",106396,1707084,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Bad Boy","Larry Williams",116088,1862126,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
"Twist And Shout","Bert Russell/Phil Medley",161123,2582553,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
"Please Mr. Postman","Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett",137639,2206986,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
"C'Mon Everybody","Eddie Cochran/Jerry Capehart",140199,2247846,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Rock 'N' Roll Music","Chuck Berry",141923,2276788,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Slow Down","Larry Williams",163265,2616981,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
Roadrunner,"Bo Diddley",143595,2301989,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
Carol,"Chuck Berry",143830,2306019,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
"Good Golly Miss Molly","Little Richard",106266,1704918,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"20 Flight Rock","Ned Fairchild",107807,1299960,0.99,"Rock And Roll","MPEG audio file","BackBeat Soundtrack",BackBeat,,,,,,,,,,,,,,,,,,,
Quadrant,"Billy Cobham",261851,8538199,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",,,,,,,,,,,,,,,,,,,
"Snoopy's search-Red baron","Billy Cobham",456071,15075616,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",,,,,,,,,,,,,,,,,,,
"Spanish moss-""A sound portrait""-Spanish moss","Billy Cobham",248084,8217867,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Moon germs","Billy Cobham",294060,9714812,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
Stratus,"Billy Cobham",582086,19115680,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",,,,,,,,,,,,,,,,,,,
"The pleasant pheasant","Billy Cobham",318066,10630578,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",,,,,,,,,,,,,,,,,,,
Solo-Panhandler,"Billy Cobham",246151,8230661,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
"Do what cha wanna","George Duke",274155,9018565,0.99,Jazz,"MPEG audio file","The Best Of Billy Cobham","Billy Cobham",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Intro/ Low Down",,323683,10642901,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"13 Years Of Grief",,246987,8137421,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"Stronger Than Death",,300747,9869647,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"All For You",,235833,7726948,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Super Terrorizer",,319373,10513905,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Phoney Smile Fake Hellos",,273606,9011701,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"Lost My Better Half",,284081,9355309,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"Bored To Tears",,247327,8130090,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
A.N.D.R.O.T.A.Z.,,266266,8574746,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Born To Booze",,282122,9257358,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"World Of Trouble",,359157,11820932,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"No More Tears",,555075,18041629,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",,,,,,,,,,,,,,,,,,,
"The Begining... At Last",,365662,11965109,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Heart Of Gold",,194873,6417460,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
Snowblind,,420022,13842549,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",,,,,,,,,,,,,,,,,,,
"Like A Bird",,276532,9115657,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",,,,,,,,,,,,,,,,,,,
"Blood In The Wall",,284368,9359475,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",1,0.99,320,"2012-11-06 00:00:00","120 S Orange Ave",Orlando,FL,USA,32801,Heather,Leacock,"120 S Orange Ave",Orlando,FL,USA,32801,"+1 (407) 999-7788",,hleacock@gmail.com
"The Beginning...At Last",,271960,8975814,0.99,Metal,"MPEG audio file","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Black Sabbath",,382066,12440200,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",,,,,,,,,,,,,,,,,,,
"The Wizard",,264829,8646737,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",,,,,,,,,,,,,,,,,,,
"Behind The Wall Of Sleep",,217573,7169049,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",,,,,,,,,,,,,,,,,,,
N.I.B.,,368770,12029390,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Evil Woman",,204930,6655170,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Sleeping Village",,644571,21128525,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",,,,,,,,,,,,,,,,,,,
Warning,,212062,6893363,0.99,Metal,"MPEG audio file","Black Sabbath","Black Sabbath",,,,,,,,,,,,,,,,,,,
"Wheels Of Confusion / The Straightener","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",494524,16065830,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",,,,,,,,,,,,,,,,,,,
"Tomorrow's Dream","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",192496,6252071,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
Changes,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",286275,9175517,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",,,,,,,,,,,,,,,,,,,
FX,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",103157,3331776,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",,,,,,,,,,,,,,,,,,,
Supernaut,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",285779,9245971,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",,,,,,,,,,,,,,,,,,,
Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",331676,10813386,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",331676,10813386,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,321,"2012-11-14 00:00:00","Tauentzienstraße 8",Berlin,,Germany,10789,Hannah,Schneider,"Tauentzienstraße 8",Berlin,,Germany,10789,"+49 030 26550280",,hannah.schneider@yahoo.de
Cornucopia,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",234814,7653880,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
Cornucopia,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",234814,7653880,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,322,"2012-11-27 00:00:00","Berger Straße 10",Frankfurt,,Germany,60316,Fynn,Zimmermann,"Berger Straße 10",Frankfurt,,Germany,60316,"+49 069 40598889",,fzimmermann@yahoo.de
"Laguna Sunrise","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",173087,5671374,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,322,"2012-11-27 00:00:00","Berger Straße 10",Frankfurt,,Germany,60316,Fynn,Zimmermann,"Berger Straße 10",Frankfurt,,Germany,60316,"+49 069 40598889",,fzimmermann@yahoo.de
"St. Vitus Dance","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",149655,4884969,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",,,,,,,,,,,,,,,,,,,
"Under The Sun/Every Day Comes and Goes","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",350458,11360486,0.99,Metal,"MPEG audio file","Black Sabbath Vol. 4 (Remaster)","Black Sabbath",1,0.99,323,"2012-11-27 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
"Smoked Pork",,47333,1549074,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Body Count's In The House",,204251,6715413,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,323,"2012-11-27 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
"Now Sports",,4884,161266,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
"Body Count",,317936,10489139,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,324,"2012-11-28 00:00:00","11, Place Bellecour",Lyon,,France,69002,Marc,Dubois,"11, Place Bellecour",Lyon,,France,69002,"+33 04 78 30 30 30",,marc.dubois@hotmail.com
"A Statistic",,6373,211997,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,215,"2011-07-30 00:00:00","9, Place Louis Barthou",Bordeaux,,France,33000,Wyatt,Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,"+33 05 56 96 96 96",,wyatt.girard@yahoo.fr
"Bowels Of The Devil",,223216,7324125,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Bowels Of The Devil",,223216,7324125,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,324,"2012-11-28 00:00:00","11, Place Bellecour",Lyon,,France,69002,Marc,Dubois,"11, Place Bellecour",Lyon,,France,69002,"+33 04 78 30 30 30",,marc.dubois@hotmail.com
"The Real Problem",,11650,387360,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
"KKK Bitch",,173008,5709631,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,324,"2012-11-28 00:00:00","11, Place Bellecour",Lyon,,France,69002,Marc,Dubois,"11, Place Bellecour",Lyon,,France,69002,"+33 04 78 30 30 30",,marc.dubois@hotmail.com
"D Note",,95738,3067064,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
Voodoo,,300721,9875962,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,110,"2010-04-21 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
Voodoo,,300721,9875962,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,324,"2012-11-28 00:00:00","11, Place Bellecour",Lyon,,France,69002,Marc,Dubois,"11, Place Bellecour",Lyon,,France,69002,"+33 04 78 30 30 30",,marc.dubois@hotmail.com
"The Winner Loses",,392254,12843821,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
"There Goes The Neighborhood",,350171,11443471,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
Oprah,,6635,224313,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",,,,,,,,,,,,,,,,,,,
"Evil Dick",,239020,7828873,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,325,"2012-11-29 00:00:00","Erzsébet krt. 58.",Budapest,,Hungary,H-1073,Ladislav,"Kovács","Erzsébet krt. 58.",Budapest,,Hungary,H-1073,,,ladislav_kovacs@apple.hu
"Body Count Anthem",,166426,5463690,0.99,"Alternative & Punk","MPEG audio file","Body Count","Body Count",1,0.99,5,"2009-01-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
